Label	Power	Voltage	Voltage(2)	Temp	Temp(2)	Voltage(3)
Units	V	µmol/m2s	ppm	deg C	deg C	ppt
20.06.2018 01:36:40	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:36:45	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:36:50	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:36:55	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:37:00	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:37:05	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:37:10	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:37:15	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:37:20	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:37:25	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:37:30	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:37:35	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:37:40	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:37:45	8,7	#-INF	-9,0	#NAN	26,0	-0,2
20.06.2018 01:37:50	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:37:55	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:38:00	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:38:05	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:38:10	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:38:15	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:38:20	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:38:25	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:38:30	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:38:35	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:38:40	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:38:45	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:38:50	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:38:55	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:39:00	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:39:05	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:39:10	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:39:15	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:39:20	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:39:25	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:39:30	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:39:35	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:39:40	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:39:45	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:39:50	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:39:55	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:40:00	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:40:05	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:40:10	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:40:15	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:40:20	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:40:25	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:40:30	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:40:35	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:40:40	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:40:45	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:40:50	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:40:55	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:41:00	8,7	#-INF	-9,0	#NAN	26,0	-0,2
20.06.2018 01:41:05	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:41:10	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:41:15	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:41:20	8,7	#-INF	-9,0	#NAN	26,0	-0,2
20.06.2018 01:41:25	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:41:30	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:41:35	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:41:40	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:41:45	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:41:50	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:41:55	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:42:00	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:42:05	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:42:10	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:42:15	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:42:20	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:42:25	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:42:30	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:42:35	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:42:40	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:42:45	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:42:50	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:42:55	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:43:00	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:43:05	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:43:10	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:43:15	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:43:20	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:43:25	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:43:30	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:43:35	8,7	#-INF	-8,9	#NAN	26,0	-0,2
20.06.2018 01:43:40	8,7	#-INF	-8,9	#NAN	26,0	-0,2
